busstop_name,latitude,longitude,gu_name,dong_name,full_name
후암동종점,126.9813373461,37.5466464611,용산구,후암동,서울특별시 용산구 후암동
크라운호텔,126.9913141959,37.5303303391,용산구,이태원1동,서울특별시 용산구 이태원1동
용산고등학교,126.9795096681,37.5461343744,용산구,후암동,서울특별시 용산구 후암동
외빈차고,126.9921459605,37.5318016746,용산구,이태원1동,서울특별시 용산구 이태원1동
효창공원앞역.이봉창역사울림관,126.9613736409,37.5396841563,용산구,효창동,서울특별시 용산구 효창동
갈월동사회복지회관,126.974085158,37.5453902841,용산구,남영동,서울특별시 용산구 남영동
청화아파트,126.9951121073,37.5313859227,용산구,이태원1동,서울특별시 용산구 이태원1동
동작대로(가상),126.9829604876,37.5159524906,용산구,이촌1동,서울특별시 용산구 이촌1동
용산경찰서,126.9698198694,37.5410119822,용산구,원효로1동,서울특별시 용산구 원효로1동
숙대역7번출구,126.9722973608,37.5434564426,용산구,남영동,서울특별시 용산구 남영동
보광동삼거리,126.9967856726,37.5307297333,용산구,보광동,서울특별시 용산구 보광동
중앙하이츠빌라,126.9595744406,37.538607146,용산구,용문동,서울특별시 용산구 용문동
원효우체국,126.9673098706,37.5389560037,용산구,원효로1동,서울특별시 용산구 원효로1동
보광초등학교,126.9967687999,37.5313614551,용산구,보광동,서울특별시 용산구 보광동
용문동시장.새마을금고,126.9596569392,37.5373550817,용산구,용문동,서울특별시 용산구 용문동
수미용실,126.9984051285,37.5313833576,용산구,보광동,서울특별시 용산구 보광동
용문동주민센터,126.9591457064,37.538158151,용산구,용문동,서울특별시 용산구 용문동
문배어린이공원,126.9697268353,37.5369377043,용산구,원효로1동,서울특별시 용산구 원효로1동
문배어린이공원,126.9695751492,37.5371134019,용산구,원효로1동,서울특별시 용산구 원효로1동
영동김밥,127.0007817214,37.5310543053,용산구,보광동,서울특별시 용산구 보광동
한강대교(가상),126.9607230956,37.5218954019,용산구,이촌2동,서울특별시 용산구 이촌2동
도깨비시장,127.0022891801,37.530901407,용산구,한남동,서울특별시 용산구 한남동
리버힐빌라앞,127.0009278324,37.5317618933,용산구,한남동,서울특별시 용산구 한남동
신용산역,126.967522827,37.5299850538,용산구,한강로동,서울특별시 용산구 한강로동
보광교회,126.9992242619,37.5323225796,용산구,한남동,서울특별시 용산구 한남동
용산우체국,126.9701255766,37.5314865893,용산구,한강로동,서울특별시 용산구 한강로동
숙대역5번출구,126.9723674305,37.5440139529,용산구,남영동,서울특별시 용산구 남영동
이슬람사원,126.9980055942,37.5330025564,용산구,한남동,서울특별시 용산구 한남동
삼각지역,126.9731605785,37.5345676619,용산구,한강로동,서울특별시 용산구 한강로동
갈월동,126.9719757555,37.5463209655,용산구,남영동,서울특별시 용산구 남영동
보광초등학교후문앞,126.9957071241,37.5330564474,용산구,이태원1동,서울특별시 용산구 이태원1동
반포대교(가상),126.9939752402,37.5189331613,용산구,서빙고동,서울특별시 용산구 서빙고동
동자경로당,126.9741845682,37.5503251824,용산구,남영동,서울특별시 용산구 남영동
이태원역앞,126.9956631521,37.5341799676,용산구,이태원1동,서울특별시 용산구 이태원1동
녹사평역.용산구청,126.9869687613,37.535119338,용산구,이태원2동,서울특별시 용산구 이태원2동
후암시장,126.9768033168,37.5500762028,용산구,후암동,서울특별시 용산구 후암동
후암동주민센터앞,126.9777347751,37.5483694857,용산구,후암동,서울특별시 용산구 후암동
제일기획,126.998342613,37.5349916274,용산구,한남동,서울특별시 용산구 한남동
대성교회,126.988417666,37.5387551431,용산구,이태원2동,서울특별시 용산구 이태원2동
용산고,126.9789374575,37.5459803725,용산구,용산2가동,서울특별시 용산구 용산2가동
성도약국,126.989403159,37.5393101122,용산구,이태원2동,서울특별시 용산구 이태원2동
후암동종점,126.9813856281,37.5465524299,용산구,후암동,서울특별시 용산구 후암동
디지텍고등학교앞,126.991800907,37.5397807393,용산구,이태원2동,서울특별시 용산구 이태원2동
큰빛의집앞,126.9819393257,37.5445366691,용산구,용산2가동,서울특별시 용산구 용산2가동
가야랑앞,126.9937376463,37.5401462734,용산구,이태원2동,서울특별시 용산구 이태원2동
신흥교회앞,126.9833845607,37.5446901279,용산구,용산2가동,서울특별시 용산구 용산2가동
해방촌오거리,126.9854176195,37.5457566855,용산구,용산2가동,서울특별시 용산구 용산2가동
남산교회입구,126.9866579439,37.5445662954,용산구,용산2가동,서울특별시 용산구 용산2가동
우리들가정의원,126.9876906655,37.5432354973,용산구,용산2가동,서울특별시 용산구 용산2가동
용암한신아파트,126.9874192515,37.5423870324,용산구,용산2가동,서울특별시 용산구 용산2가동
용암경로당입구,126.9869921147,37.5410908927,용산구,용산2가동,서울특별시 용산구 용산2가동
한신아파트,126.9865879122,37.5389926282,용산구,용산2가동,서울특별시 용산구 용산2가동
갑을빌딩,126.9718891468,37.5490968333,용산구,남영동,서울특별시 용산구 남영동
리버힐삼성아파트후문,126.9487695164,37.5349772037,용산구,원효로2동,서울특별시 용산구 원효로2동
만리시장입구,126.9630254722,37.5515697975,용산구,청파동,서울특별시 용산구 청파동
배문중고등학교,126.9635579186,37.5503803084,용산구,청파동,서울특별시 용산구 청파동
청파초등학교,126.9633338685,37.5485841658,용산구,청파동,서울특별시 용산구 청파동
동부이촌동,126.9727094377,37.5202121212,용산구,이촌1동,서울특별시 용산구 이촌1동
강촌APT,126.9759809039,37.5191826472,용산구,이촌1동,서울특별시 용산구 이촌1동
그랜드하얏트호텔,126.9973661661,37.5398145496,용산구,한남동,서울특별시 용산구 한남동
청파초등학교,126.963423399,37.5484711703,용산구,청파동,서울특별시 용산구 청파동
청암자이아파트,126.9465174884,37.5343626071,용산구,원효로2동,서울특별시 용산구 원효로2동
배문중고교,126.9636504783,37.5503884182,용산구,청파동,서울특별시 용산구 청파동
만리시장입구,126.963147466,37.5517758134,용산구,청파동,서울특별시 용산구 청파동
청암자이아파트,126.9487319225,37.5348920915,용산구,원효로2동,서울특별시 용산구 원효로2동
신동아APT,126.9853564437,37.5178034076,용산구,서빙고동,서울특별시 용산구 서빙고동
신동아APT,126.9853045343,37.5178962352,용산구,서빙고동,서울특별시 용산구 서빙고동
강촌APT,126.9772858258,37.5188525599,용산구,이촌1동,서울특별시 용산구 이촌1동
동부이촌동,126.9717762164,37.5205911689,용산구,이촌1동,서울특별시 용산구 이촌1동
이촌동두산위브트레지움,126.9660012496,37.521546034,용산구,이촌1동,서울특별시 용산구 이촌1동
이촌동두산위브트레지움,126.9675568449,37.5214437386,용산구,이촌1동,서울특별시 용산구 이촌1동
이촌현대아파트.금강병원,126.9810567458,37.5178236538,용산구,이촌1동,서울특별시 용산구 이촌1동
이촌현대아파트.금강병원,126.9808482325,37.5179241429,용산구,이촌1동,서울특별시 용산구 이촌1동
한남역,127.0067088217,37.5312069658,용산구,한남동,서울특별시 용산구 한남동
도원삼성래미안아파트단지내,126.9554209614,37.5381768261,용산구,용문동,서울특별시 용산구 용문동
한남동주민센터,127.0005282864,37.5342192493,용산구,한남동,서울특별시 용산구 한남동
용산CJ나인파크,126.9694163384,37.5357774599,용산구,원효로1동,서울특별시 용산구 원효로1동
용산e편한세상,126.9672464113,37.5343402205,용산구,원효로1동,서울특별시 용산구 원효로1동
이집트대사관.한남더힐아파트,127.0115817262,37.5361614285,용산구,한남동,서울특별시 용산구 한남동
이집트대사관.한남더힐아파트,127.0114905774,37.5362201665,용산구,한남동,서울특별시 용산구 한남동
한남역,127.0076149791,37.5306436496,용산구,한남동,서울특별시 용산구 한남동
한남동,127.0087980935,37.5339415871,용산구,한남동,서울특별시 용산구 한남동
한남동,127.0085776879,37.533947832,용산구,한남동,서울특별시 용산구 한남동
필리핀대사관,126.99510145,37.5406864577,용산구,이태원2동,서울특별시 용산구 이태원2동
필리핀대사관,126.9951308079,37.5406181154,용산구,이태원2동,서울특별시 용산구 이태원2동
전쟁기념관,126.9736080694,37.5384215867,용산구,한강로동,서울특별시 용산구 한강로동
용산역,126.966155,37.529349,용산구,한강로동,서울특별시 용산구 한강로동
국립중앙박물관,126.9785962412,37.5209467378,용산구,서빙고동,서울특별시 용산구 서빙고동
이태원,126.9904440058,37.5343143296,용산구,이태원1동,서울특별시 용산구 이태원1동
남산서울타워,126.990902119,37.5510075636,중구,필동,서울특별시 중구 필동
하얏트호텔,126.9972295733,37.5409302803,용산구,한남동,서울특별시 용산구 한남동
힐튼호텔,126.9772742759,37.5548324163,용산구,후암동,서울특별시 용산구 후암동
남산도서관,126.981536883,37.5521864771,용산구,후암동,서울특별시 용산구 후암동
답십리역사거리,127.0543685469,37.5654258929,성동구,용답동,서울특별시 성동구 용답동
청년회의소.서울새활용플라자,127.0604786789,37.5619517316,성동구,용답동,서울특별시 성동구 용답동
장한평역,127.0660976191,37.5611308563,성동구,용답동,서울특별시 성동구 용답동
상왕십리역,127.0292604088,37.5642788968,성동구,왕십리2동,서울특별시 성동구 왕십리2동
상왕십리역,127.0286415903,37.564608607,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
왕십리센트라스아파트,127.0250356573,37.5650994856,중구,신당5동,서울특별시 중구 신당5동
왕십리교회,127.0236773971,37.5663841634,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
뉴타운아파트,127.0268404673,37.5648728003,성동구,왕십리2동,서울특별시 성동구 왕십리2동
청계벽산아파트.텐즈힐아파트,127.0303482315,37.5687285766,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
청계벽산아파트.텐즈힐아파트,127.0301650627,37.5681608993,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
왕십리도선동주민센터,127.0243199035,37.5676023346,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
왕십리2동주민센터,127.0333250078,37.5625197902,성동구,왕십리2동,서울특별시 성동구 왕십리2동
코스모타워.서울신용보증재단성동지점,127.0328371272,37.5628926499,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
성동구청,127.0360655165,37.5633245808,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
상왕십리역,127.0301731867,37.56487246,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
상왕십리역.센트라스아파트,127.0300159401,37.5654503432,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
마장동주민센터,127.0446047353,37.5672933147,성동구,마장동,서울특별시 성동구 마장동
마장역,127.0422672786,37.5656174819,성동구,마장동,서울특별시 성동구 마장동
성동노인복지관,127.0416605799,37.5649377638,성동구,마장동,서울특별시 성동구 마장동
마장축산물시장,127.0376168033,37.5696968161,성동구,마장동,서울특별시 성동구 마장동
마장축산물시장,127.0376120366,37.5702417373,성동구,마장동,서울특별시 성동구 마장동
도선사거리,127.0368345507,37.5668369858,성동구,마장동,서울특별시 성동구 마장동
도선사거리,127.0366528058,37.5667469532,성동구,마장동,서울특별시 성동구 마장동
마장동금호아파트,127.0417930002,37.5630713327,성동구,마장동,서울특별시 성동구 마장동
마장동금호아파트,127.0416181578,37.5621529591,성동구,마장동,서울특별시 성동구 마장동
한양대부속고등학교,127.0414634355,37.5611283816,성동구,사근동,서울특별시 성동구 사근동
한양대부속고등학교,127.0412367478,37.5603793262,성동구,사근동,서울특별시 성동구 사근동
한양대앞.한양시장,127.0410078788,37.5585803422,성동구,사근동,서울특별시 성동구 사근동
한양대앞,127.0408669941,37.558701363,성동구,사근동,서울특별시 성동구 사근동
한양대정문,127.0432024442,37.556394762,성동구,사근동,서울특별시 성동구 사근동
한양대정문앞,127.0432169227,37.5567395124,성동구,사근동,서울특별시 성동구 사근동
무학여고앞,127.0340738299,37.55799831,성동구,행당1동,서울특별시 성동구 행당1동
무학여고,127.0339167551,37.5578977476,성동구,행당2동,서울특별시 성동구 행당2동
왕십리역,127.0362690739,37.5599883525,성동구,행당1동,서울특별시 성동구 행당1동
왕십리역,127.036192993,37.5602982533,성동구,행당1동,서울특별시 성동구 행당1동
왕십리역,127.0349010174,37.5607697107,성동구,행당1동,서울특별시 성동구 행당1동
행당1동주민센터.성동소방서,127.0386828233,37.5582396303,성동구,행당1동,서울특별시 성동구 행당1동
서울숲삼부아파트,127.0379175615,37.5586832188,성동구,행당1동,서울특별시 성동구 행당1동
응봉동주민센터,127.0333491027,37.5534902086,성동구,응봉동,서울특별시 성동구 응봉동
응봉동주민센터,127.0334499123,37.5537544184,성동구,응봉동,서울특별시 성동구 응봉동
응봉사거리,127.034293592,37.5552836348,성동구,행당1동,서울특별시 성동구 행당1동
응봉동현대아파트,127.0303380712,37.549736141,성동구,응봉동,서울특별시 성동구 응봉동
응봉동현대아파트,127.0309485434,37.5501638775,성동구,응봉동,서울특별시 성동구 응봉동
대현산배수지공원입구,127.0199630919,37.5562598656,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
신금호역,127.0200362207,37.5556045462,성동구,금호1가동,서울특별시 성동구 금호1가동
신금호역,127.0199239739,37.5552233173,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금호고등학교,127.0224946889,37.5533200953,성동구,금호1가동,서울특별시 성동구 금호1가동
금호고등학교.금호자이1차아파트입구,127.0229499036,37.5531410661,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금호동벽산아파트,127.0255907247,37.5511501694,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
래미안하이리버아파트,127.0254538185,37.5514625892,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금호사거리,127.0259507076,37.5488899558,성동구,금호1가동,서울특별시 성동구 금호1가동
금호사거리,127.0259707085,37.5494646066,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금남시장앞.백범학원터,127.0218845788,37.5482564487,성동구,금호4가동,서울특별시 성동구 금호4가동
금남시장앞.백범학원터,127.022486371,37.5482740348,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금호역,127.0160786192,37.5478314042,성동구,금호4가동,서울특별시 성동구 금호4가동
금호역,127.015563225,37.5485438473,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금옥초등학교앞,127.0197949245,37.5470883224,성동구,금호4가동,서울특별시 성동구 금호4가동
금옥초등학교앞,127.0183627294,37.5462809251,성동구,금호4가동,서울특별시 성동구 금호4가동
힐스테이트서울숲리버아파트,127.0270182465,37.547996876,성동구,금호4가동,서울특별시 성동구 금호4가동
삼성래미안아파트앞,127.0275409224,37.5483128416,성동구,금호1가동,서울특별시 성동구 금호1가동
옥수삼성아파트.래미안옥수리버젠,127.0147632465,37.5437549997,성동구,옥수동,서울특별시 성동구 옥수동
옥수삼성아파트.래미안옥수리버젠,127.0146506663,37.5438106855,성동구,옥수동,서울특별시 성동구 옥수동
미타사입구,127.0167559317,37.5449301158,성동구,옥수동,서울특별시 성동구 옥수동
래미안옥수리버젠.옥수중앙교회,127.0147718498,37.5458558929,성동구,옥수동,서울특별시 성동구 옥수동
래미안옥수리버젠.옥수중앙교회,127.0147123534,37.5457941216,성동구,옥수동,서울특별시 성동구 옥수동
옥수파크힐스아파트앞,127.0129469982,37.5471840818,성동구,옥수동,서울특별시 성동구 옥수동
옥수파크힐스아파트앞,127.0129300433,37.5470715026,성동구,옥수동,서울특별시 성동구 옥수동
옥수동종점,127.0125014894,37.5492606999,성동구,옥수동,서울특별시 성동구 옥수동
옥정중학교입구,127.011209985,37.5408932861,성동구,옥수동,서울특별시 성동구 옥수동
옥정중학교입구,127.0110964302,37.5408882697,성동구,옥수동,서울특별시 성동구 옥수동
성수1가1동새마을금고,127.0497141791,37.5381555726,성동구,성수1가1동,서울특별시 성동구 성수1가1동
성수1가새마을금고,127.0497796401,37.5381706702,성동구,성수1가1동,서울특별시 성동구 성수1가1동
천주교성수동성당앞,127.0464092101,37.5393354499,성동구,성수1가1동,서울특별시 성동구 성수1가1동
천주교성수동성당앞,127.046074978,37.5393073795,성동구,성수1가1동,서울특별시 성동구 성수1가1동
뚝도아리수정수센터수도박물관,127.0440738817,37.5411612012,성동구,성수1가1동,서울특별시 성동구 성수1가1동
뚝도아리수정수센터수도박물관,127.0440138825,37.5413462809,성동구,성수1가1동,서울특별시 성동구 성수1가1동
서울숲,127.0445891567,37.542950541,성동구,성수1가1동,서울특별시 성동구 성수1가1동
서울숲,127.044565061,37.5432965241,성동구,성수1가1동,서울특별시 성동구 성수1가1동
성동구민종합체육센터,127.0448132643,37.5460664938,성동구,성수1가1동,서울특별시 성동구 성수1가1동
성동구민종합체육센터,127.0446530159,37.5463914717,성동구,성수1가2동,서울특별시 성동구 성수1가2동
성수공고앞,127.0505144836,37.5399358052,성동구,성수1가1동,서울특별시 성동구 성수1가1동
성수공고앞,127.0508973344,37.5399409175,성동구,성수2가1동,서울특별시 성동구 성수2가1동
경일초등학교입구,127.0462035112,37.5411301017,성동구,성수1가1동,서울특별시 성동구 성수1가1동
경일초등학교입구,127.0460395238,37.5412858485,성동구,성수1가1동,서울특별시 성동구 성수1가1동
성동교남단,127.04426264,37.5500817412,성동구,성수1가2동,서울특별시 성동구 성수1가2동
성동교남단,127.0440636284,37.5505168036,성동구,성수1가2동,서울특별시 성동구 성수1가2동
상원,127.0459675525,37.5514957166,성동구,성수1가2동,서울특별시 성동구 성수1가2동
상원,127.0468309064,37.5516519027,성동구,성수1가2동,서울특별시 성동구 성수1가2동
영동대교북단,127.061105,37.537191,성동구,성수2가1동,서울특별시 성동구 성수2가1동
경수중학교,127.0624850845,37.5396787383,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성수119안전센터,127.0601724098,37.5374377213,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성수119안전센터,127.0606711181,37.5374270398,성동구,성수2가1동,서울특별시 성동구 성수2가1동
경수중학교,127.0570521397,37.5382615695,성동구,성수2가1동,서울특별시 성동구 성수2가1동
경수중학교,127.0573079706,37.538309927,성동구,성수2가1동,서울특별시 성동구 성수2가1동
뚝도시장,127.0554404401,37.5386845169,성동구,성수2가1동,서울특별시 성동구 성수2가1동
뚝도시장,127.0557101142,37.5387297236,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성원중성수동이마트앞,127.0534663288,37.5391914006,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성원중성수동이마트앞,127.0534348845,37.5393083838,성동구,성수2가1동,서울특별시 성동구 성수2가1동
서울숲지구대앞,127.0520952346,37.5378878717,성동구,성수2가1동,서울특별시 성동구 성수2가1동
서울숲지구대앞,127.0522831491,37.5378861897,성동구,성수2가1동,서울특별시 성동구 성수2가1동
뚝도시장구길,127.0552622037,37.5372197899,성동구,성수2가1동,서울특별시 성동구 성수2가1동
뚝도시장구길,127.054875241,37.5374499524,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성수동진주타운,127.0575794656,37.5365610333,성동구,성수2가1동,서울특별시 성동구 성수2가1동
성수동진주타운,127.0576013113,37.5365905705,성동구,성수2가1동,서울특별시 성동구 성수2가1동
영동대교,127.060353221,37.5363167057,성동구,성수2가1동,서울특별시 성동구 성수2가1동
영동대교,127.0603460678,37.5363497607,성동구,성수2가1동,서울특별시 성동구 성수2가1동
화양사거리,127.0666252338,37.5469829787,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성수사거리.성수초등학교,127.0642979313,37.5428770679,성동구,성수2가3동,서울특별시 성동구 성수2가3동
서울효사랑병원,127.0634967603,37.5414753319,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성수2가3동주민센터,127.0555516008,37.5495619958,성동구,성수2가3동,서울특별시 성동구 성수2가3동
제인병원,127.0569040503,37.5492023116,성동구,송정동,서울특별시 성동구 송정동
성동세무서앞,127.0624212567,37.548046712,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성동세무서,127.0643422865,37.5481716467,성동구,송정동,서울특별시 성동구 송정동
송정동서울숲아이파크,127.0694151294,37.5519275339,성동구,송정동,서울특별시 성동구 송정동
송정동건영아파트,127.0713144844,37.5553341818,성동구,송정동,서울특별시 성동구 송정동
군자교남단,127.0725446438,37.5574896497,성동구,송정동,서울특별시 성동구 송정동
신답역,127.0476788664,37.5702566337,성동구,용답동,서울특별시 성동구 용답동
용답동.로데오거리.답십리역,127.0538687746,37.5657915799,성동구,용답동,서울특별시 성동구 용답동
서울교통공사.서울새활용플라자,127.0569493706,37.562123423,성동구,용답동,서울특별시 성동구 용답동
뚝섬서울숲,127.0364680909,37.5446348753,성동구,성수1가1동,서울특별시 성동구 성수1가1동
뚝섬서울숲,127.0363844783,37.5455504299,성동구,성수1가1동,서울특별시 성동구 성수1가1동
사근동하이츠아파트앞,127.0487170256,37.5611934034,성동구,사근동,서울특별시 성동구 사근동
사근동하이츠아파트앞,127.0486973833,37.5612879093,성동구,사근동,서울특별시 성동구 사근동
사근동주민센터,127.0458241854,37.5608599336,성동구,사근동,서울특별시 성동구 사근동
사근동주민센터,127.0459225024,37.5609586269,성동구,사근동,서울특별시 성동구 사근동
사근고개,127.04450591,37.5611368435,성동구,사근동,서울특별시 성동구 사근동
사근고개,127.0445147624,37.5612322031,성동구,사근동,서울특별시 성동구 사근동
한양지구대,127.0419417017,37.5601238791,성동구,사근동,서울특별시 성동구 사근동
한양지구대,127.0419375722,37.5602235926,성동구,사근동,서울특별시 성동구 사근동
사근동벽산아파트,127.0500077758,37.5602137386,성동구,사근동,서울특별시 성동구 사근동
뚝섬역8번출구,127.0461421672,37.5475022007,성동구,성수1가2동,서울특별시 성동구 성수1가2동
뚝섬역2번출구,127.0467806257,37.547439215,성동구,성수1가2동,서울특별시 성동구 성수1가2동
뚝섬역5번출구,127.049045499,37.5465417688,성동구,성수1가2동,서울특별시 성동구 성수1가2동
뚝섬역4번출구,127.0493085639,37.5465984235,성동구,성수1가2동,서울특별시 성동구 성수1가2동
성수역1번출구,127.0535806794,37.545322869,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성수동SK아파트형공장앞,127.0502729767,37.5459167376,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성수동SK아파트형공장앞,127.0501055291,37.5457510836,성동구,성수1가2동,서울특별시 성동구 성수1가2동
경동초등학교입구,127.0494067937,37.5435451069,성동구,성수1가1동,서울특별시 성동구 성수1가1동
경동초등학교입구,127.0492610302,37.5433816841,성동구,성수1가1동,서울특별시 성동구 성수1가1동
경일초등학교앞,127.0481762794,37.5408143063,성동구,성수1가1동,서울특별시 성동구 성수1가1동
경일초등학교앞,127.0482261926,37.5410724861,성동구,성수1가1동,서울특별시 성동구 성수1가1동
한양여대앞,127.0506440593,37.5588957923,성동구,사근동,서울특별시 성동구 사근동
도선고등학교.꽃재교회,127.0277620046,37.5670168554,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
성수역4번출구,127.0550618752,37.5447396409,성동구,성수2가3동,서울특별시 성동구 성수2가3동
리버하우스,127.0510369069,37.5509926093,성동구,성수1가2동,서울특별시 성동구 성수1가2동
리버하우스,127.0506808441,37.5512007504,성동구,성수1가2동,서울특별시 성동구 성수1가2동
성수사거리,127.0624635028,37.5425224709,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성수사거리,127.0624916819,37.5426626838,성동구,성수2가3동,서울특별시 성동구 성수2가3동
성동제일새마을금고,127.0473308993,37.5607789439,성동구,사근동,서울특별시 성동구 사근동
성동제일새마을금고,127.0473040688,37.5608758722,성동구,사근동,서울특별시 성동구 사근동
청계9가.텐즈힐2단지 정문앞,127.0254695345,37.5709089902,동대문구,용신동,서울특별시 동대문구 용신동
뚝섬서울숲,127.0375331844,37.5435340316,성동구,성수1가1동,서울특별시 성동구 성수1가1동
뚝섬서울숲남문,127.0426801666,37.5422246513,성동구,성수1가1동,서울특별시 성동구 성수1가1동
뚝섬서울숲남문,127.0430018135,37.5420435563,성동구,성수1가1동,서울특별시 성동구 성수1가1동
용답휴식공원,127.0481116291,37.5693518923,성동구,용답동,서울특별시 성동구 용답동
용답휴식공원,127.0480433399,37.5694469182,성동구,용답동,서울특별시 성동구 용답동
성수2가3동주민센터,127.0546222464,37.5500435656,성동구,성수2가3동,서울특별시 성동구 성수2가3동
극동그린아파트앞,127.0112950652,37.5417935155,성동구,옥수동,서울특별시 성동구 옥수동
마장역,127.0430439951,37.5663047477,성동구,마장동,서울특별시 성동구 마장동
행당신동아.행당푸르지오아파트,127.0340537629,37.5561425308,성동구,행당2동,서울특별시 성동구 행당2동
숭신초등학교,127.0280043343,37.567121622,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
극동아파트,127.0241801618,37.5580239329,성동구,왕십리2동,서울특별시 성동구 왕십리2동
풍림아파트,127.0237807256,37.558940493,성동구,왕십리2동,서울특별시 성동구 왕십리2동
벽산아파트,127.0256704472,37.5556998636,성동구,행당2동,서울특별시 성동구 행당2동
대림아파트,127.0248573626,37.5565737945,성동구,행당2동,서울특별시 성동구 행당2동
행당역,127.0289887375,37.5571464818,성동구,행당2동,서울특별시 성동구 행당2동
행당역,127.0287642079,37.557079599,성동구,행당2동,서울특별시 성동구 행당2동
무학여고,127.0330304026,37.55834751,성동구,행당1동,서울특별시 성동구 행당1동
극동그린아파트,127.0117960625,37.5421419486,성동구,옥수동,서울특별시 성동구 옥수동
성수동차고지,127.0556449033,37.5362863866,성동구,성수2가1동,서울특별시 성동구 성수2가1동
제민약국,127.0586294791,37.5364822634,성동구,성수2가1동,서울특별시 성동구 성수2가1동
왕십리자이.신당현대아파트,127.023752,37.560478,성동구,왕십리2동,서울특별시 성동구 왕십리2동
왕십리자이.신당현대아파트,127.0238550903,37.5608158782,성동구,왕십리2동,서울특별시 성동구 왕십리2동
제민약국,127.0585697875,37.5364546819,성동구,성수2가1동,서울특별시 성동구 성수2가1동
우리은행화양동지점,127.0661978728,37.5481599541,성동구,성수2가3동,서울특별시 성동구 성수2가3동
황학교.텐즈힐몰,127.023533894,37.5700501036,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
마장동주민센터,127.0444218556,37.5670586199,성동구,마장동,서울특별시 성동구 마장동
왕십리광장.왕십리역7번출구,127.0366304963,37.5611650431,성동구,행당1동,서울특별시 성동구 행당1동
왕십리광장.왕십리역4번출구,127.0369869249,37.5613053229,성동구,행당1동,서울특별시 성동구 행당1동
한양대동문앞,127.0497683287,37.5555504086,성동구,사근동,서울특별시 성동구 사근동
왕십리도선동주민센터,127.0245589193,37.567702486,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동
한양여대앞,127.0508143422,37.5586948385,성동구,사근동,서울특별시 성동구 사근동
행당중학교,127.0432115849,37.5537427563,성동구,사근동,서울특별시 성동구 사근동
송정동현대아이파크아파트,127.0686200823,37.5521310017,성동구,송정동,서울특별시 성동구 송정동
극동아파트5동,127.0111324933,37.5431167579,성동구,옥수동,서울특별시 성동구 옥수동
대우아파트관리실,127.0201785584,37.5463476118,성동구,금호4가동,서울특별시 성동구 금호4가동
두산아파트정문.금호역,127.0167194567,37.5485451442,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
신금호역,127.0204795664,37.5546898461,성동구,금호1가동,서울특별시 성동구 금호1가동
옥수역,127.017198,37.541423,성동구,옥수동,서울특별시 성동구 옥수동
송정동자치회관,127.0687457467,37.5507251349,성동구,송정동,서울특별시 성동구 송정동
대우아파트후문,127.0216620179,37.5469411322,성동구,금호4가동,서울특별시 성동구 금호4가동
금호1가동주민센터,127.0220907306,37.555138458,성동구,금호1가동,서울특별시 성동구 금호1가동
왕십리민자역사,127.0378709299,37.5618301291,성동구,행당1동,서울특별시 성동구 행당1동
무쇠막,127.0245946774,37.5453112369,성동구,금호4가동,서울특별시 성동구 금호4가동
송정어린이집,127.0677658818,37.548996005,성동구,송정동,서울특별시 성동구 송정동
금옥초등학교입구,127.0196494758,37.546982499,성동구,금호4가동,서울특별시 성동구 금호4가동
대경생활과학고등학교,127.0175256028,37.5559794313,성동구,금호2.3가동,서울특별시 성동구 금호2.3가동
금북초등학교.e편한세상금호105동,127.0237349193,37.5556405788,성동구,금호1가동,서울특별시 성동구 금호1가동
